DocID,FilerName,MemberName,State,District,Year,Destination,FilingType,DepartureDate,ReturnDate,TravelSponsor
500012765,Emmanual Guillory,"Barton, Joe",TX,6,2014,"Austin, TX",Original,9/25/2014,9/28/2014,ACT The App Association
500012766,Leslie Tatum,"Foxx, Virginia",NC,5,2014,"Atlanta, GA",Original,10/14/2014,10/16/2014,Postsecondary National Policy Institute
500012767,Josh Rogin,"Deutch, Theodore",FL,22,2014,"Queenstown, MD",Original,10/21/2014,10/22/2014,Aspen Institute Congressional Program
500012768,Patrick J. Conroy,"Conroy, Patrick J.",,,2014,"Detroit, MI",Original,10/15/2014,10/17/2014,Jesuit Community at University of Detroit Mercy
500012769,Waverly Gordon,"Schakowsky, Janice",IL,9,2014,"Dar Es Salaam, Tanzania",Original,10/12/2014,10/19/2014,Infectious Diseases Society of America Education and Research Foundation
500012769,Waverly Gordon,"Schakowsky, Janice",IL,9,2014,"Mbeya, Tanzania",Original,10/12/2014,10/19/2014,Infectious Diseases Society of America Education and Research Foundation
500012769,Waverly Gordon,"Schakowsky, Janice",IL,9,2014,"Zanzibar, Tanzania",Original,10/12/2014,10/19/2014,Infectious Diseases Society of America Education and Research Foundation
500012772,Miranda Margowsky,"Cuellar, Henry",TX,28,2014,"Ankara, Turkey",Original,10/17/2014,10/25/2014,Turkic American Federation of Midwest
500012772,Miranda Margowsky,"Cuellar, Henry",TX,28,2014,"Istanbul, Turkey",Original,10/17/2014,10/25/2014,Turkic American Federation of Midwest
500012773,Jennifer Groover,"Aderholt, Robert",AL,4,2014,"Ft. Lauderdale, FL",Original,10/20/2014,10/22/2014,Agriculture Institute of Florida Foundation
500012774,Shellie Berlin Bressler,"Wolf, Frank R.",VA,10,2014,"Dar Es Salaam, Tanzania",Original,10/12/2014,10/20/2014,Infectious Diseases Society of America Education and Research Foundation
500012774,Shellie Berlin Bressler,"Wolf, Frank R.",VA,10,2014,"Mbeya, Tanzania",Original,10/12/2014,10/20/2014,Infectious Diseases Society of America Education and Research Foundation
500012774,Shellie Berlin Bressler,"Wolf, Frank R.",VA,10,2014,"Zanzibar, Tanzania",Original,10/12/2014,10/20/2014,Infectious Diseases Society of America Education and Research Foundation
500012775,Jason Day,"Lipinski, Daniel",IL,3,2014,"Ankara, Turkey",Original,10/17/2014,10/25/2014,Turkic American Federation of Midwest
500012775,Jason Day,"Lipinski, Daniel",IL,3,2014,"Istanbul, Turkey",Original,10/17/2014,10/25/2014,Turkic American Federation of Midwest
500012776,Adam Kinzinger,"Kinzinger, Adam",IL,16,2014,"New York, NY",Original,10/22/2014,10/23/2014,United Nations Foundation
500012777,Michael Essington,"Kinzinger, Adam",IL,16,2014,"New York, NY",Original,10/22/2014,10/23/2014,United Nations Foundation
500012778,Ian Wolf,"Hastings, Alcee",FL,20,2014,"Fort Lauderdale, FL",Original,10/20/2014,10/22/2014,Agriculture Institute of Florida Foundation
500012779,Adam Howard,"Turner, Michael",OH,10,2014,"Marrakesh, Morocco",Original,10/23/2014,10/27/2014,German Marshall Fund of the United States
500012780,Priscilla Koepke,"Royce, Edward",CA,39,2014,"Rangoon, Burma",Original,10/11/2014,10/21/2014,International Republican Institute
500012781,Eliza Thurston,"Meadows, Mark",NC,11,2014,"Petionville, Haiti",Original,10/26/2014,10/28/2014,United Nations Foundation
500012781,Eliza Thurston,"Meadows, Mark",NC,11,2014,"Port-au-Prince, Haiti",Original,10/26/2014,10/28/2014,United Nations Foundation
500012782,Elijah E. Cummings,"Cummings, Elijah",MD,7,2014,"Louisville, KY",Original,10/25/2014,10/26/2014,"Louisville, NAACP"
500012783,Elizabeth Hang,"Cicilline, David",RI,1,2014,"Petion-ville, Haiti",Original,10/26/2014,10/28/2014,United Nations Foundation
500012783,Elizabeth Hang,"Cicilline, David",RI,1,2014,"Port-au-Prince, Haiti",Original,10/26/2014,10/28/2014,United Nations Foundation
500012784,Michelle Ash,"Waxman, Henry A.",CA,33,2014,"Marrakesh, Morocco",Original,10/23/2014,10/27/2014,German Marshall Fund of U.S.
500012785,Andrew Goczkowski,"Schakowsky, Janice",IL,9,2014,"Ankara, Turkey",Original,10/17/2014,10/25/2014,Turkic American Federation of Midwest
500012785,Andrew Goczkowski,"Schakowsky, Janice",IL,9,2014,"Istanbul, Turkey",Original,10/17/2014,10/25/2014,Turkic American Federation of Midwest
500012786,David McKinley,"McKinley, David",WV,1,2014,"Tel Aviv, Israel",Amendment,2/17/2014,2/25/2014,The International Israel Allies Caucus Foundaion (DBA:  Israel Allies Foundation)
500012787,Thomas Petri,"Petri, Thomas E.",WI,6,2014,"Tunis, Tunisia",Original,10/19/2014,10/28/2014,International Republican Institute
500012788,Justin Wein,"Price, David",NC,4,2014,"Tunis, Tunisia",Original,10/21/2014,10/28/2014,National Democratic Institute
500012789,Maryam Brown,"Boehner, John A.",OH,8,2014,"New Orleans, LA",Original,10/23/2014,10/24/2014,Louisiana Chemical Association
500012790,Gordon M. Clay,"Camp, Dave",MI,4,2014,"New York, NY",Original,10/23/2014,10/24/2014,National Center on Philanthropy and the Law.
500012791,Kathleen Sengstock,"Waters, Maxine",CA,43,2014,"Petion-ville, Haiti",Original,10/26/2014,10/28/2014,United Nations Foundation
500012791,Kathleen Sengstock,"Waters, Maxine",CA,43,2014,"Port-au-Prince, Haiti",Original,10/26/2014,10/28/2014,United Nations Foundation
500012792,Jacque Chevalier,"Miller, George",CA,11,2014,"Zurich, Switzerland",Original,10/11/2014,10/18/2014,National Public Education Support Fund
500012793,Bill Johnson,"Johnson, Bill",OH,6,2014,"Tel Aviv, Israel",Amendment,2/17/2014,2/25/2014,International Israel Allies Caucus Foundation (DBA:  Israel Allies Foundation)
500012794,Rosa Garcia,"Hinojosa, Ruben",TX,15,2014,"Atlanta, GA",Original,10/14/2014,10/16/2014,"Postsecondary National Policy Institute (PNPI), New America"
500012795,Sheila Jackson Lee,"Jackson Lee, Sheila",TX,18,2014,"San Diego, CA",Original,11/6/2014,11/7/2014,Congressional Black Caucus Political Education & Leadership Institute
500012796,Barbara Lee,"Lee, Barbara",CA,13,2014,"San Diego, CA",Original,11/7/2014,11/8/2014,The Congressional Black Caucus Political Education & Leadership Institute
500012797,Keith Ellison,"Ellison, Keith",MN,5,2014,"Dar-es-Salaam, Tanzania",Original,11/5/2014,11/11/2014,Eastern Africa Diaspora Business Council
500012797,Keith Ellison,"Ellison, Keith",MN,5,2014,"Zanzibar, Tanzania",Original,11/5/2014,11/11/2014,Eastern Africa Diaspora Business Council
500012798,David Camp,"Camp, Dave",MI,4,2014,"Rome, Italy",Original,11/5/2014,11/11/2014,The Ripon Society and the Franklin Center For Global Policy Exchange
500012799,William Chase Cannon,"Scott, Austin",GA,8,2014,"New Orleans, LA",Original,11/13/2014,11/15/2014,"Louisiana Sugar Cane Foundation, Inc."
500012800,Adam Wood,"Ellmers, Renee L.",NC,2,2014,"New Orleans, LA",Original,11/13/2014,11/15/2014,"Louisiana Sugar Cane Foundation, Inc."
500012801,Ileana Ros-Lehtinen,"Ros-Lehtinen, Ileana",FL,27,2014,"Tampa, FL",Original,11/10/2014,11/11/2014,American Israel Public Affairs Committee
500012802,Patrick Meehan,"Meehan, Patrick",PA,7,2014,"Rome, Italy",Original,11/6/2014,11/11/2014,The Ripon Society and the Franklin Center
500012803,Frank Lucas,"Lucas, Frank",OK,3,2014,"Rome, Italy",Original,11/6/2014,11/11/2014,The Ripon Society and the Franklin Center
500012804,Gwen Moore,"Moore, Gwen",WI,4,2014,"San Diego, CA",Original,11/6/2014,11/9/2014,CBC Political Education and Leadership Institute
500012805,Aaron Hiller,"Conyers, John",MI,13,2014,"Queenstown, MD",Original,10/24/2014,10/26/2014,Aspen Institute Socrates Program
500012806,Bill Shuster,"Shuster, Bill",PA,9,2014,"Rome, Italy",Original,11/5/2014,11/12/2014,The Ripon Society and the Franklin Center
500012807,Tal Eslick,"Valadao, David",CA,21,2014,"New Orleans, LA",Original,11/13/2014,11/15/2014,"Louisiana Sugar Cane Foundation, Inc."
500012808,Mike Doyle,"Doyle, Michael",PA,14,2014,"Rome, Italy",Original,11/5/2014,11/11/2014,The Ripon Society and the Franklin Center
500012809,Steve Scalise,"Scalise, Steve",LA,1,2014,"Rome, Italy",Original,11/6/2014,11/11/2014,The Ripon Society and the Franklin Center
500012810,Mike E. Capuano,"Capuano, Michael",MA,7,2014,"Rome, Italy",Original,11/5/2014,11/11/2014,The Ripon Society and the Franklin Center
500012811,John B. Larson,"Larson, John",CT,1,2014,"Rome, Italy",Original,11/5/2014,11/11/2014,The Ripon Society and the Franklin Center
500012812,Erik Paulsen,"Paulsen, Erik",MN,3,2014,"Rome, Italy",Original,11/5/2014,11/11/2014,The Ripon Society and the Franklin Center
500012813,"Bill Pascrell, Jr.","Pascrell, Bill",NJ,9,2014,"Rome, Italy",Original,11/6/2014,11/11/2014,The Ripon Society and the Franklin Center
500012814,Jordan Dickinson,"Kildee, Daniel",MI,5,2014,"New Orleans, LA",Original,11/13/2014,11/15/2014,"Louisiana Sugar Cane Foundation, Inc."
500012815,Tim Murphy,"Murphy, Tim",PA,18,2014,"Albany, NY",Original,11/14/2014,11/15/2014,National Alliance on Mental Health Illness - New York State
500012816,Bradley Grantz,"Murphy, Tim",PA,18,2014,"Albany, NY",Original,11/14/2014,11/15/2014,National Alliance on Mental Health Illness - New York State
500012817,Luis V. Gutierrez,"Gutierrez, Luis",IL,4,2014,"Rome, Italy",Original,11/5/2014,11/12/2014,The Ripon Society and the Franklin Center
500012818,Renee L. Ellmers,"Ellmers, Renee L.",NC,2,2014,"Rome, Italy",Original,11/6/2014,11/11/2014,The Ripon Society and the Franklin Center
500012819,Luis V. Gutierrez,"Gutierrez, Luis",IL,4,2014,"Washington, DC",Original,11/15/2014,11/16/2014,ABC News
500012820,Michele Bachmann,"Bachmann, Michele",MN,6,2014,"Palm Beach, FL",Original,11/14/2014,11/16/2014,David Horowitz Freedom Center
500012821,LaDavia Drane,"Fudge, Marcia",OH,11,2014,"Petion-ville, Haiti",Original,10/26/2014,10/28/2014,UN Foundation
500012821,LaDavia Drane,"Fudge, Marcia",OH,11,2014,"Port-au-Prince, Haiti",Original,10/26/2014,10/28/2014,UN Foundation
500012822,Danielle Beck,"Rooney, Thomas",FL,17,2014,"New Orleans, LA",Original,11/13/2014,11/15/2014,"Louisiana Sugar Cane Foundation, Inc."
500012823,Keely McGibboney,"Boustany, Charles W.",LA,3,2014,"New Orleans, LA",Original,11/13/2014,11/15/2014,"Louisiana Sugar Cane Foundation, Inc."
500012824,James Renacci,"Renacci, James",OH,16,2014,"Rome, Italy",Original,11/6/2014,11/11/2014,The Ripon Society and the Franklin Center
500012825,Michael Fulton,"Cohen, Steve",TN,9,2014,"New Orleans, LA",Original,11/13/2014,11/15/2014,Louisiana Sugar Cane Foundation
500012826,Kelli Briggs,"Tiberi, Patrick",OH,12,2014,"Rome, Italy",Original,11/5/2014,11/12/2014,The Ripon Society and the Franklin Center
500012827,Patrick J. Tiberi,"Tiberi, Patrick",OH,12,2014,"Rome, Italy",Original,11/5/2014,11/11/2014,The Ripon Society and the Franklin Center
500012828,Fred Upton,"Upton, Fred",MI,6,2014,"Rome, Italy",Original,11/6/2014,11/11/2014,The Ripon Society and the Franklin Center
500012830,Henry C. Johnson,"Johnson, Henry",GA,4,2014,"San Diego, CA",Original,11/6/2014,11/9/2014,The Congressional Black Caucus Institute
500012831,Mark Sanford,"Sanford, Mark",SC,1,2014,"Arusha, Tanzania",Original,11/5/2014,11/12/2014,International Conservation Caucus Foundation
500012832,Greg Walden,"Walden, Greg",OR,2,2014,"Rome, Italy",Original,11/6/2014,11/11/2014,The Ripon Society and the Franklin Center
500012834,Stacey Glasscock,"Lucas, Frank",OK,3,2014,"Rome, Italy",Original,11/5/2014,11/11/2014,The Ripon Society and the Franklin Center
500012835,John Hammond,"Stutzman, Marlin A.",IN,3,2014,"Zurich, Switzerland",Original,11/7/2014,11/15/2014,American Swiss Foundation
500012836,Clay Hollis,"Rooney, Thomas",FL,17,2014,"Islamorada, FL",Original,11/12/2014,11/15/2014,"Everglades Foundation, Inc."
500012836,Clay Hollis,"Rooney, Thomas",FL,17,2014,"Miami, FL",Original,11/12/2014,11/15/2014,"Everglades Foundation, Inc."
500012837,Jennifer Groover,"Aderholt, Robert",AL,4,2014,"New Orleans, LA",Original,11/13/2014,11/15/2014,Louisiana Sugar Cane Foundation
500012838,Jack Kingston,"Kingston, Jack",GA,1,2014,"Arusha, Tanzania",Original,11/5/2014,11/12/2014,International Conservation Caucus Foundation
500012839,Miguel Otero,"Diaz-Balart, Mario",FL,25,2014,"Islamorada, FL",Original,11/12/2014,11/14/2014,"Everglades Foundation, Inc"
500012840,Ashley Baker,"Veasey, Marc",TX,33,2014,"New Orleans, LA",Original,11/13/2014,11/15/2014,"Louisiana Sugar Cane Foundation, Inc."
500012841,Jim Bridenstine,"Bridenstine, Jim",OK,1,2014,"Palm Beach, FL",Original,11/14/2014,11/16/2014,David Horowitz Freedom Center
500012842,Catherine Janelli Barnao,"Engel, Eliot",NY,16,2014,"New Orleans, LA",Original,11/13/2014,11/15/2014,"Louisiana Sugar Cane Foundation, Inc."
500012843,James P. McGovern,"McGovern, James",MA,2,2014,"San Salvador, El Salvador",Original,11/14/2014,11/17/2014,Washington Office on Latin America
500012845,"Roy ""Trey"" McKenzie","Luetkemeyer, Blaine",MO,3,2014,"New Orleans, LA",Original,11/13/2014,11/15/2014,Louisiana Sugar Cane Foundation
500012846,Cindy M. Buhl,"McGovern, James",MA,2,2014,"San Salvador, El Salvador",Original,11/14/2014,11/17/2014,Washington Office on Latin America (WOLA)
500012847,Joseph C. O'Brien,"McGovern, James",MA,2,2014,"San Salvador, El Salvador",Original,11/14/2014,11/17/2014,Washington Office on Latin America
500012848,Erick Hueck,"Ros-Lehtinen, Ileana",FL,27,2014,"Islamorada, FL",Original,11/12/2014,11/14/2014,"Everglades Foundation, Inc."
500012849,Jim McDermott,"McDermott, Jim",WA,7,2014,"Philadelphia, PA",Original,11/14/2014,11/15/2014,American Society of Nephrology
500012850,James P. Moran,"Moran, James P.",VA,8,2014,"New York, NY",Original,11/13/2014,11/13/2014,American Society for the Prevention of Cruelty to Animals
500012851,Danny K. Davis,"Davis, Danny",IL,7,2014,"Kansas City, MO",Original,11/21/2014,11/22/2014,National Alliance of Black School Educators (NABSE)
500012852,Tom Rice,"Rice, Tom",SC,7,2014,"Hilton Head Island, SC",Original,11/15/2014,11/17/2014,Heritage Classic Foundation
500012853,Sajit Gandhi,"Engel, Eliot",NY,16,2014,"Queenstown, MD",Original,10/24/2014,10/26/2014,Aspen Institute
500012854,Summer Robertson,"Bilirakis, Gus",FL,12,2014,"Islamorada, FL",Original,11/12/2014,11/15/2014,"Everglades Foundation, Inc."
500012854,Summer Robertson,"Bilirakis, Gus",FL,12,2014,"Miami, FL",Original,11/12/2014,11/15/2014,"Everglades Foundation, Inc."
500012855,John Seale,"Scalise, Steve",LA,1,2014,"New Orleans, LA",Original,11/13/2014,11/15/2014,"Louisiana Sugarcane Foundation, Inc."
500012856,James E. Clyburn,"Clyburn, James",SC,6,2014,"Hilton Head Island, SC",Original,11/16/2014,11/17/2014,Heritage Classic Foundation
500012857,Eric Jacobstein,"Engel, Eliot",NY,16,2014,"Milan, Italy",Original,11/23/2014,11/28/2014,"Washington Office on Latin America, Rockefeller Foundation"
500012858,Mike Quigley,"Quigley, Mike",IL,5,2014,"Phnom Penh, Cambodia",Original,11/21/2014,11/26/2014,"Cooperative for Assistance and Relief Everywhere, Inc."
500012859,Jim Bridenstine,"Bridenstine, Jim",OK,1,2014,"Palm Beach, FL",Amendment,2/28/2014,3/3/2014,Club for Growth
500012860,David E. Price,"Price, David",NC,4,2014,"Tunis, Tunisia",Original,11/20/2014,11/25/2014,National Democratic Institute for International Affairs
500012861,Mira Resnick,"Engel, Eliot",NY,16,2014,"Tunis, Tunisia",Original,11/18/2014,11/25/2014,National Democratic Institute
500012862,Kay Granger,"Granger, Kay",TX,12,2014,"Phnom Penh, Cambodia",Original,11/21/2014,11/26/2014,Cooperative for Assistance and Relief Everywhere
500012863,Viva Hammer,"Camp, Dave",MI,4,2014,"Los Angeles, CA",Original,12/4/2014,12/7/2014,Practising Law Institute
500012864,Ander Crenshaw,"Crenshaw, Ander",FL,4,2014,"Phnom Penh, Cambodia",Original,11/21/2014,11/26/2014,"Cooperative for Assistance and Relief Everywhere, Inc. (CARE)"
500012865,Erica Striebel,"Crenshaw, Ander",FL,4,2014,"Phnom Penh, Cambodia",Original,11/21/2014,11/26/2014,"Cooperative for Assistance and Relief Everywhere, Inc. (CARE)"
500012866,Patrick J. Conroy,"Conroy, Patrick J.",,,2014,"Chicago, IL",Original,12/7/2014,12/8/2014,"USA Midwest Providence, Society of Jesus"
500012867,Eric Swalwell,"Swalwell, Eric",CA,15,2014,"Las Vegas, NV",Original,12/4/2014,12/5/2014,Northern California Carpenters Regional Council
500012868,Brian Skretny,"Engel, Eliot",NY,16,2014,"Mineral, VA",Original,12/15/2014,12/15/2014,Foundation for Nuclear Studies
500012869,Ryan Martin,"Camp, Dave",MI,4,2014,"Baton Rouge, LA",Original,12/8/2014,12/9/2014,Casey Family Programs
500012870,Sarah Cannon,"Simpson, Michael",ID,2,2014,"Mineral, VA",Original,12/15/2014,12/15/2014,Foundation for Nuclear Studies
500012871,Keith Ellison,"Ellison, Keith",MN,5,2014,"Washington, DC",Original,12/13/2014,12/14/2014,ABC News
500012872,Joel Miller,"Guthrie, Brett",KY,2,2014,"Mineral, VA",Original,12/15/2014,12/15/2014,Foundation for Nuclear Studies
500012873,Aaron Ringel,"Pompeo, Mike",KS,4,2014,"Mineral, VA",Original,12/15/2014,12/15/2014,Foundation for Nuclear Studies
500012874,David J. McCarthy,"Upton, Fred",MI,6,2014,"Ft. Lauderdale, FL",Original,12/7/2014,12/8/2014,Consumer Specialty Products Association
500012875,Barbara Lee,"Lee, Barbara",CA,13,2014,"Havana, Cuba",Original,12/12/2014,12/16/2014,Medical Education Cooperation with Cuba (MEDICC)
500012876,Michael R. Turner,"Turner, Michael",OH,10,2014,"Laguna Beach, CA",Original,12/12/2014,12/14/2014,German Marshall Fund of the United States; Robert Bosch Stiftung
500012877,Diana DeGette,"DeGette, Diana",CO,1,2014,"Havana, Cuba",Original,12/12/2014,12/16/2014,Medical Education Cooperation with Cuba (MEDICC)
500012878,Danny K. Davis,"Davis, Danny",IL,7,2014,"Havana, Cuba",Original,12/12/2014,12/16/2014,Medical Education Cooperation with Cuba (MEDICC)
500012879,Robin L. Kelly,"Kelly, Robin",IL,2,2014,"Havana, Cuba",Original,12/12/2014,12/16/2014,Medical Education Cooperation with Cuba (MEDICC)
500012880,Colin Foard,"Lee, Barbara",CA,13,2014,"Port-Au-Prince, Haiti",Original,12/14/2014,12/18/2014,Management Sciences for Health
500012881,Doug Collins,"Collins, Doug",GA,9,2014,"Laguna Beach, CA",Original,12/12/2014,12/15/2014,German Marshall Fund of the United States; Robert Bosch Stiftung
500012882,Mark Takano,"Takano, Mark",CA,41,2014,"Laguna Beach, CA",Original,12/12/2014,12/14/2014,"German Marshall Fund of the United States, Robert Bosch Stiftung"
500012883,Jean Roseme,"Wilson, Frederica",FL,24,2014,"Port-Au-Prince, Haiti",Original,12/14/2014,12/18/2014,Management Sciences for Health
500012884,Adam Abramson,"Clarke, Yvette",NY,9,2014,"Port-Au-Prince, Haiti",Original,12/14/2014,12/18/2014,Management Sciences for Health
500012885,Michael C. Burgess,"Burgess, Michael",TX,26,2014,"Havana, Cuba",Original,12/12/2014,12/16/2014,Medical Education Cooperation with Cuba (MEDICC)
500012887,Paula Sunde,"McCollum, Betty",MN,4,2014,"Mineral, VA",Original,12/15/2014,12/15/2014,Foundation for Nuclear Studies
500012888,Charles B. Rangel,"Rangel, Charles B.",NY,13,2014,"Havana, Cuba",Original,12/12/2014,12/18/2014,Medical Education Cooperation with Cuba (MEDICC)
500012889,Laura Hughes,"McDermott, Jim",WA,7,2015,"Kathmandu, Nepal",Original,12/13/2014,12/19/2014,United Nations Foundation
500012890,"Harold Whack, Jr.","Schakowsky, Janice",IL,9,2015,"Port-au-Prince, Haiti",Original,12/14/2014,12/18/2014,Management Sciences for Health
500012892,Robert Pittenger,"Pittenger, Robert",NC,9,2015,"Los Angeles, CA",Original,12/12/2014,12/14/2014,German Marshall Fund; Robert Bosch Stiftung
